	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time Signature
4384	2018	Ar'mon & Trey	Forever	0.819	0.585	4	-5.816	1	0.16	0.166	0.0	0.111	0.456	119.048	193651	4
4385	2010	Lil Wayne	I Am Not A Human Being	0.376	0.841	3	-4.348	0	0.356	0.0435	0.0	0.578	0.463	76.052	271947	4
4386	2017	SOB X RBE	SOB X RBE	0.702	0.785	7	-6.842	0	0.743	0.321	0.0	0.0682	0.647	132.857	169017	3
4387	2015	Canaan Smith	Bronco	0.561	0.756	11	-5.056	1	0.0287	0.0127	8.34e-05	0.233	0.702	145.129	203053	4
4388	2011	Foster The People	Torches	0.733	0.71	5	-5.849	0	0.0292	0.145	0.115	0.0956	0.965	127.975	239600	4
4389	2018	Luke Combs	This One's for You Too (Deluxe Edition)	0.533	0.907	11	-3.793	1	0.0406	0.0292	0.0	0.386	0.7	150.99	183160	4
4390	2015	Shawn Mendes	Handwritten	0.553	0.507	11	-6.24	1	0.0304	0.473	0.0	0.108	0.57	83.093	187027	4
4391	2016	Bruno Mars	24K Magic	0.818	0.803	1	-4.282	1	0.0797	0.034	0.0	0.153	0.632	106.97	225983	4
4392	2018	Primer Dia	Floating, Always	0.239	0.0472	4	-24.228	0	0.0562	0.949	0.935	0.0802	0.0389	69.666	137172	3
4393	2018	RÜFÜS DU SOL	SOLACE	0.599	0.539	8	-5.897	1	0.034	0.356	5.38e-06	0.102	0.188	121.947	273640	4
4394	2018	Lil Pump	Esskeetit	0.932	0.506	11	-7.755	1	0.161	0.022	0.0	0.0933	0.696	139.974	181714	4
4395	2012	Flo Rida	Wild Ones	0.608	0.86	5	-5.324	0	0.0554	0.0991	0.0	0.262	0.437	127.075	232947	4
4396	2014	Milky Chance	Sadnecessary	0.887	0.584	11	-8.798	1	0.0381	0.41	0.000314	0.101	0.677	114.016	313684	4
4397	2015	Justin Bieber	Purpose (Deluxe)	0.617	0.8	4	-5.024	0	0.0654	0.147	0.0	0.0852	0.42	94.985	208120	4
4398	2018	MK	Back & Forth	0.684	0.816	10	-5.211	0	0.0322	0.0181	0.0	0.0222	0.702	121.993	196215	4
4399	2017	Various Artists	Coco (Original Motion Picture Soundtrack)	0.612	0.548	0	-6.71	1	0.0351	0.426	0.0	0.502	0.617	84.991	164453	4
4400	2017	James Arthur	Naked	0.529	0.607	6	-6.781	1	0.0574	0.104	0.0	0.0631	0.238	101.966	234107	4
4401	2010	Eminem	Recovery	0.679	0.908	8	-3.411	1	0.202	0.234	0.0	0.0821	0.687	85.918	279013	4
4402	2018	Karol G	Culpables	0.728	0.801	8	-2.942	0	0.0683	0.279	4.71e-06	0.143	0.416	130.059	226627	4
4403	2014	Saint Motel	My Type EP	0.596	0.897	10	-2.94	1	0.0462	0.0641	5.24e-05	0.0628	0.578	118.0	206394	4
4404	2005	Michael Bublé	It's Time (U.S. Version)	0.535	0.548	1	-6.51	1	0.037	0.533	1.48e-06	0.123	0.477	115.144	237333	3
4405	2015	G-Eazy	When It's Dark Out	0.757	0.672	0	-6.524	0	0.0955	0.0186	0.0	0.158	0.382	111.996	251467	4
4406	2018	Tinashe	Throw A Fit	0.888	0.586	0	-6.745	1	0.0604	0.00597	0.0365	0.153	0.401	150.051	158757	4
4407	2017	Justin Bieber	Friends (with BloodPop®)	0.743	0.733	8	-5.337	1	0.0375	0.00402	0.0	0.304	0.622	104.977	189467	4
4408	2018	Lady Gaga	A Star Is Born Soundtrack	0.849	0.493	1	-4.1	0	0.0417	0.456	0.000463	0.133	0.447	97.012	175240	4
4409	2018	Maggie Rogers	Fallingwater	0.388	0.322	2	-8.933	1	0.0356	0.613	0.000534	0.0887	0.454	86.739	270095	4
4410	2015	Drake	If You're Reading This It's Too Late	0.835	0.756	7	-3.789	1	0.382	0.23	0.0	0.0801	0.87	173.0	177733	4
4411	2018	Imagine Dragons	Origins (Deluxe)	0.621	0.478	5	-8.246	1	0.0351	0.263	0.0	0.257	0.248	115.023	190853	4
4412	2011	Kelly Rowland	Motivation	0.721	0.668	9	-5.561	0	0.0505	0.176	0.000104	0.0732	0.271	140.919	231173	4
4413	2018	Foster The People	Sit Next to Me (Stereotypes Remix)	0.68	0.738	6	-4.881	0	0.0331	0.173	0.00036	0.37	0.675	105.015	190720	4
4414	2018	Smokepurpp	Bless Yo Trap	0.878	0.647	10	-4.566	0	0.0659	0.203	0.00185	0.335	0.212	131.027	157557	4
4415	2018	lovelytheband	finding it hard to smile	0.666	0.728	7	-5.808	1	0.0419	0.00175	4.26e-06	0.0429	0.51	122.996	204878	4
4416	2017	Aminé	Good For You	0.693	0.464	0	-7.912	0	0.224	0.391	0.0	0.157	0.868	78.1	173947	4
4417	2018	XXXTENTACION	?	0.592	0.457	9	-6.081	0	0.0603	0.661	0.000331	0.146	0.225	146.04	110886	4
4418	2018	Tim McGraw	Neon Church	0.471	0.791	0	-4.817	1	0.0506	0.0836	0.0	0.0868	0.355	128.007	213399	4
4419	2016	Blake Shelton	If I'm Honest	0.552	0.893	0	-4.593	1	0.0383	0.0158	0.0	0.105	0.777	163.948	189467	4
4420	2017	NAV	Perfect Timing	0.826	0.422	3	-8.217	0	0.11	0.482	0.0	0.108	0.218	119.994	228107	4
4421	2007	Amy Winehouse	Back To Black: B-Sides	0.739	0.365	5	-5.731	0	0.0415	0.751	1.65e-06	0.161	0.699	96.095	233733	4
4422	2017	Lil Uzi Vert	Luv Is Rage 2	0.813	0.528	6	-6.305	0	0.313	0.0715	0.0	0.125	0.131	79.532	207039	4
4423	2018	Eminem	Venom (Music From The Motion Picture)	0.75	0.789	0	-5.058	1	0.0647	0.0148	0.0	0.501	0.467	135.954	269573	4
4424	2012	The Weeknd	Trilogy	0.658	0.591	9	-5.197	1	0.0309	0.00959	5.27e-06	0.325	0.326	114.078	323747	4
4425	2018	$uicideBoy$	I Want To Die In New Orleans	0.585	0.579	10	-9.387	0	0.447	0.15	0.0	0.111	0.281	120.838	185218	4
4426	2015	Zac Brown Band	JEKYLL + HYDE	0.717	0.796	6	-3.677	1	0.0303	0.0189	8.94e-05	0.19	0.942	105.017	205000	4
4427	2018	Phoebe Ryan	Middle Finger	0.704	0.664	9	-3.209	0	0.0468	0.141	0.0	0.107	0.533	99.963	241893	4
4428	2015	Fall Out Boy	American Beauty/American Psycho	0.385	0.866	4	-2.817	0	0.0697	0.004	0.0	0.111	0.551	176.014	228360	4
4429	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.9	0.463	5	-9.82	0	0.0557	0.348	2.1e-05	0.22	0.628	108.99	203267	4
4430	2018	Mariah Carey	Caution	0.646	0.553	5	-6.993	1	0.0439	0.0277	0.0	0.13	0.334	109.943	205280	4
4431	2014	Hozier	Hozier (Bonus Tracks Version)	0.531	0.363	10	-7.672	1	0.0608	0.749	0.0	0.112	0.259	121.412	229720	4
4432	2018	Cash Cash	Finest Hour (feat. Abir)	0.656	0.729	5	-4.223	0	0.0765	0.0789	0.0	0.133	0.438	95.974	215781	4
4433	2014	ScHoolboy Q	Oxymoron (Deluxe)	0.709	0.589	8	-7.776	0	0.0433	0.0507	0.0	0.0585	0.58	133.922	278067	3
4434	2017	MadeinTYO	Skateboard P (feat. Big Sean)	0.831	0.47	1	-7.48	0	0.425	0.0371	0.0	0.144	0.339	75.474	242307	4
4435	2018	Billie Eilish	bitches broken hearts	0.777	0.422	0	-10.114	1	0.0482	0.919	0.00877	0.0958	0.187	120.041	176472	4
4436	2018	Drake	Scorpion	0.586	0.909	8	-6.474	1	0.0705	0.0891	0.000109	0.119	0.757	93.394	210747	4
4437	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.521	0.766	3	-4.693	1	0.0409	0.00835	0.0	0.155	0.196	74.987	154815	4
4438	2012	Meek Mill	Dreams and Nightmares (Deluxe Version)	0.631	0.774	11	-2.459	1	0.3	0.468	0.0	0.281	0.44	79.745	230693	4
4439	2018	5 Seconds of Summer	Youngblood (Deluxe)	0.633	0.478	0	-5.571	1	0.0359	0.0115	0.0	0.103	0.692	159.951	150467	4
4440	2017	Chris Stapleton	From A Room: Volume 2	0.602	0.463	10	-9.666	1	0.0279	0.165	0.00968	0.0975	0.454	142.635	210133	4
4441	2017	Hailee Steinfeld	Most Girls	0.76	0.588	9	-7.082	1	0.0775	0.0485	0.0	0.0847	0.384	102.974	204400	4
4442	2009	The xx	xx	0.617	0.778	9	-8.871	0	0.027	0.459	0.925	0.128	0.152	100.363	127920	4
4443	2001	Eve	Scorpion	0.909	0.539	8	-4.278	0	0.116	0.243	0.0	0.0674	0.869	90.038	229933	4
4444	2017	Various Artists	The Greatest Showman (Original Motion Picture Soundtrack)	0.382	0.0541	9	-19.376	1	0.03	0.889	2.88e-06	0.0832	0.133	82.486	80293	4
4445	2010	Lil Wayne	I Am Not A Human Being	0.376	0.841	3	-4.348	0	0.356	0.0435	0.0	0.578	0.463	76.052	271947	4
4446	2018	Ski Mask The Slump God	You Will Regret (Reloaded)	0.802	0.59	6	-8.81	1	0.273	0.109	0.0	0.429	0.747	117.007	210387	4
4447	2014	Cyndi Lauper	She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition)	0.724	0.436	0	-9.321	1	0.0282	0.576	1.19e-06	0.0908	0.324	130.439	243067	4
4448	2014	Hozier	Hozier (Bonus Tracks Version)	0.531	0.363	10	-7.672	1	0.0608	0.749	0.0	0.112	0.259	121.412	229720	4
4449	2018	YNW Melly	I AM YOU	0.759	0.73	0	-7.985	0	0.0516	0.145	3.06e-06	0.11	0.74	115.007	268434	4
4450	2018	Lady Gaga	A Star Is Born Soundtrack (Without Dialogue)	0.849	0.493	1	-4.1	0	0.0417	0.456	0.000463	0.133	0.447	97.012	175240	4
4451	2017	Tyler, The Creator	Flower Boy	0.449	0.434	1	-11.777	1	0.243	0.306	2.76e-06	0.633	0.371	78.57	224893	5
4452	2006	Nelly Furtado	Loose	0.813	0.977	10	-6.078	0	0.0476	0.05	2.75e-05	0.147	0.842	114.316	242200	4
4453	2018	YBN Nahmir	YBN: The Mixtape	0.833	0.643	0	-6.992	1	0.372	0.0114	0.0	0.0793	0.44	161.949	142051	4
4454	2018	Jason Mraz	Have It All	0.643	0.617	1	-4.95	0	0.041	0.192	0.0	0.0989	0.592	82.029	226098	4
4455	2009	Lil Wayne	Rebirth	0.505	0.9	1	-1.578	1	0.392	0.0763	0.0	0.202	0.391	145.042	229227	4
4456	2017	Clean Bandit	Symphony (feat. Zara Larsson)	0.707	0.629	0	-4.581	0	0.0563	0.259	1.6e-05	0.138	0.457	122.863	212459	4
4457	2018	Nicki Minaj	Queen	0.835	0.756	10	-5.441	0	0.123	0.0523	0.028	0.0606	0.809	153.988	221853	4
4458	2016	Adele	25	0.381	0.594	3	-5.97	1	0.0486	0.348	0.0	0.0925	0.273	143.86	290907	4
4459	2018	YG	STAY DANGEROUS	0.843	0.546	8	-7.714	1	0.464	0.0195	0.0	0.374	0.427	159.104	215533	4
4460	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.624	0.291	11	-13.459	0	0.0996	0.444	0.877	0.239	0.251	194.011	230240	4
4461	2018	Kendrick Lamar	Black Panther The Album Music From And Inspired By	0.727	0.72	11	-5.856	0	0.0488	0.0626	1.21e-06	0.176	0.589	140.08	238893	4
4462	2018	Calvin Harris	Promises (with Sam Smith)	0.781	0.768	11	-5.991	1	0.0394	0.0119	4.91e-06	0.325	0.486	123.07	213309	4
4463	2015	Justin Bieber	Purpose (Deluxe)	0.837	0.571	5	-8.273	0	0.0922	0.61	0.000898	0.0849	0.801	125.034	205680	4
4464	2012	Taylor Swift	Red	0.596	0.473	6	-6.745	1	0.039	0.00563	1.29e-06	0.043	0.648	154.228	217973	4
4465	2016	Jon Bellion	The Human Condition	0.614	0.798	4	-3.16	0	0.142	0.106	5.83e-06	0.0966	0.593	98.127	208125	4
4466	2007	Soulja Boy	souljaboytellem.com	0.732	0.724	0	-2.104	1	0.101	0.511	0.0	0.0491	0.808	140.13	221933	4
4467	2004	Ciara	Goodies	0.944	0.511	5	-10.96	0	0.161	0.042	0.00107	0.0379	0.842	113.046	203787	4
4468	2018	Carly Rae Jepsen	Party For One	0.685	0.638	6	-6.539	1	0.0367	0.0371	0.0	0.0987	0.414	123.442	183894	4
4469	2018	Trippie Redd	Taking A Walk	0.767	0.538	0	-6.044	0	0.052	0.68	0.0	0.192	0.343	81.031	121680	4
4470	2015	Twenty One Pilots	Blurryface	0.715	0.838	2	-6.077	0	0.118	0.0897	0.0	0.15	0.497	120.007	240080	4
4471	2017	Brett Young	Brett Young	0.582	0.568	1	-6.051	1	0.0297	0.196	0.0	0.0841	0.64	76.025	207187	4
4472	2017	A$AP Ferg	Still Striving	0.797	0.844	11	-5.482	1	0.275	0.0651	0.0	0.087	0.52	170.142	173600	4
4473	2016	Post Malone	Stoney (Deluxe)	0.575	0.734	2	-4.949	1	0.057	0.0757	0.0	0.241	0.494	83.986	179827	4
4474	2014	Hozier	Hozier (Bonus Tracks Version)	0.399	0.673	0	-5.506	1	0.0509	0.584	2.44e-05	0.118	0.285	142.255	283467	5
4475	2018	Tory Lanez	LoVE me NOw	0.693	0.791	2	-5.463	1	0.161	0.0184	0.0	0.345	0.827	152.859	170543	4
4476	2018	Lauv	I met you when I was 18. (the playlist)	0.604	0.507	0	-7.928	1	0.0382	0.273	2.27e-06	0.0943	0.114	91.984	255886	4
4477	2013	Twenty One Pilots	Vessel	0.584	0.833	6	-5.9	1	0.041	0.00359	3.44e-05	0.169	0.324	140.013	267387	4
4478	2018	Mike WiLL Made-It	Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell)	0.871	0.552	4	-4.953	0	0.0509	0.128	0.0	0.272	0.27	141.973	273087	4
4479	2018	Florida Georgia Line	Florida Georgia Line	0.652	0.712	4	-4.588	1	0.0388	0.596	0.0	0.0814	0.553	120.063	202920	4
4480	2015	Zac Brown Band	JEKYLL + HYDE	0.717	0.796	6	-3.677	1	0.0303	0.0189	8.94e-05	0.19	0.942	105.017	205000	4
4481	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.813	0.241	5	-13.923	1	0.0489	0.133	0.676	0.178	0.481	108.993	203267	4
4482	2000	Uncle Kracker	Double Wide	0.817	0.585	5	-4.688	1	0.0301	0.439	0.0	0.147	0.916	105.014	218440	4
4483	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.731	0.679	4	-7.77	0	0.187	0.509	0.000222	0.151	0.675	117.172	218640	4
4484	2018	Dynoro	In My Mind	0.694	0.77	6	-5.335	1	0.149	0.176	1.1e-05	0.118	0.163	125.905	184560	4
4485	2018	Kane Brown	Good as You	0.634	0.516	8	-6.05	1	0.0373	0.4	0.0	0.142	0.769	153.831	192053	4
4486	2017	Jhene Aiko	Trip	0.741	0.61	6	-7.34	0	0.0512	0.315	0.0	0.534	0.72	125.99	276960	4
4487	2017	Macklemore	GEMINI	0.712	0.51	8	-8.162	1	0.0633	0.446	2.46e-05	0.112	0.268	122.964	240507	4
4488	2017	Bryson Tiller	True to Self	0.646	0.756	9	-9.017	0	0.487	0.393	3.23e-05	0.202	0.596	193.881	169267	4
4489	2018	Kane Brown	Experiment	0.709	0.392	4	-8.186	1	0.0271	0.687	0.0	0.112	0.347	106.992	186347	4
4490	2017	Various Artists	The Greatest Showman (Original Motion Picture Soundtrack)	0.277	0.394	8	-8.903	1	0.0336	0.423	0.0	0.0952	0.227	86.777	207787	3
4491	2016	Starley	Call On Me (Remixes)	0.67	0.838	0	-4.031	1	0.0362	0.0604	0.000611	0.159	0.717	104.998	222041	4
4492	2018	Cardi B	Money	0.95	0.59	8	-6.508	0	0.29	0.00534	0.0	0.11	0.219	130.003	183527	4
4493	2018	Jason Mraz	Have It All	0.643	0.617	1	-4.95	0	0.041	0.192	0.0	0.0989	0.592	82.029	226098	4
4494	2017	Khalid	American Teen	0.678	0.575	1	-7.086	1	0.123	0.101	9.38e-06	0.116	0.367	100.007	241867	4
4495	2018	YoungBoy Never Broke Again	Until Death Call My Name Reloaded	0.881	0.581	5	-5.162	1	0.0901	0.631	0.0	0.0986	0.876	78.508	163567	4
4496	2002	Maroon 5	Songs About Jane	0.706	0.713	0	-5.512	0	0.0301	0.0596	0.0	0.132	0.544	102.037	257133	4
4497	2018	Playboi Carti	Die Lit	0.894	0.59	9	-5.716	1	0.221	0.097	9.06e-06	0.329	0.575	147.009	269813	4
4498	2018	Selena Gomez	13 Reasons Why (Season 2)	0.6	0.683	6	-6.271	1	0.0493	0.0984	1.26e-06	0.11	0.494	102.036	210240	4
4499	2016	Mike Posner	At Night, Alone.	0.663	0.713	7	-6.647	0	0.112	0.0353	7.68e-06	0.0843	0.69	101.965	197933	4
4500	2018	Twenty One Pilots	Trench	0.62	0.61	11	-8.329	0	0.0373	0.00849	0.162	0.205	0.235	127.052	238560	4
4501	2018	Lil Mosey	Northsbest	0.666	0.609	1	-7.567	1	0.0466	0.382	0.0	0.128	0.541	82.024	158049	4
4502	2018	Twenty One Pilots	Trench	0.728	0.602	9	-7.748	0	0.185	0.0699	7.01e-06	0.318	0.328	140.081	225040	4
4503	2017	Drake	More Life	0.617	0.492	10	-7.588	0	0.448	0.0621	0.0	0.484	0.208	141.953	218674	4
4504	2018	6LACK	East Atlanta Love Letter	0.746	0.404	10	-9.849	0	0.403	0.128	2.05e-05	0.19	0.686	142.913	187217	4
4505	2015	Big Sean	Dark Sky Paradise	0.741	0.345	1	-11.31	1	0.0754	0.288	0.0	0.117	0.277	120.015	319973	4
4506	2018	Twenty One Pilots	Trench	0.641	0.561	4	-5.856	1	0.0355	0.12	0.0021	0.358	0.678	111.938	282613	4
4507	2002	Missy Elliott	Under Construction	0.884	0.677	1	-5.603	1	0.283	0.0778	0.0	0.0732	0.584	101.868	263227	4
4508	2001	Eve	Scorpion	0.909	0.539	8	-4.278	0	0.116	0.243	0.0	0.0674	0.869	90.038	229933	4
4509	2017	YNW Melly	772 Love	0.676	0.623	6	-7.297	0	0.0352	0.226	1.66e-05	0.159	0.347	111.466	209489	4
4510	2017	Ayo & Teo	Rolex	0.804	0.886	1	-2.512	1	0.04	0.0837	0.0	0.266	0.789	144.946	238587	4
4511	2016	Panic! At The Disco	Death Of A Bachelor	0.562	0.904	1	-4.947	1	0.0807	0.00302	0.0	0.0433	0.651	94.481	158667	4
4512	2017	Bruno Mars	Finesse (Remix) [feat. Cardi B]	0.704	0.859	5	-4.877	0	0.0996	0.0185	0.0	0.0215	0.926	105.115	217289	4
4513	2018	Lil Yachty	Nuthin' 2 Prove	0.578	0.523	11	-8.522	0	0.213	0.589	5.23e-05	0.378	0.476	172.067	301395	5
4514	2016	DJ Snake	Encore	0.652	0.713	8	-5.311	1	0.0368	0.0771	1.02e-05	0.144	0.152	100.023	205947	4
4515	2018	The Chainsmokers	Sick Boy...Siren	0.584	0.786	4	-4.319	0	0.133	0.36	0.0163	0.372	0.272	150.06	174400	4
4516	2006	Bing Crosby	Bing Crosby - Christmas Classics	0.592	0.23	10	-13.603	1	0.0511	0.828	0.0	0.12	0.537	126.655	144253	4
4517	2018	Young Thug	Slime Language	0.938	0.5	4	-10.08	0	0.144	0.00183	0.0	0.077	0.462	140.011	201707	4
4518	2013	J. Cole	Born Sinner	0.607	0.784	7	-6.293	1	0.268	0.433	0.0	0.689	0.482	81.004	278573	4
4519	2016	J. Cole	4 Your Eyez Only	0.58	0.519	11	-10.653	0	0.251	0.642	0.00116	0.0936	0.242	107.401	331480	4
4520	2018	Kina Grannis	In the Waiting	0.397	0.249	5	-10.484	1	0.0394	0.926	0.0	0.115	0.329	79.614	198404	4
4521	2017	Big Sean	Double Or Nothing (& Metro Boomin)	0.656	0.564	1	-8.925	0	0.0883	0.0167	1.39e-06	0.165	0.25	150.014	268947	4
4522	2016	Kanye West	The Life Of Pablo	0.539	0.399	1	-8.016	1	0.045	0.186	0.00255	0.131	0.118	78.248	301587	4
4523	2012	Katy Perry	Katy Perry - Teenage Dream: The Complete Confection	0.649	0.815	3	-3.796	0	0.0415	0.00125	4.31e-05	0.671	0.765	126.03	230747	4
4524	2018	Reik	Amigos Con Derechos	0.686	0.807	1	-3.324	1	0.0613	0.0481	0.0	0.0652	0.63	183.971	227476	4
4525	2015	Big Sean	Dark Sky Paradise	0.789	0.621	10	-7.685	0	0.283	0.315	0.0	0.136	0.158	118.891	252040	4
4526	2017	Joey Bada$$	ALL-AMERIKKKAN BADA$$	0.812	0.628	10	-6.164	0	0.0682	0.0634	0.0	0.254	0.485	123.004	207059	4
4527	2018	Kevin Gates	Chained To The City	0.706	0.783	2	-5.337	1	0.424	0.129	0.0	0.0952	0.513	130.195	205861	4
4528	2018	The Chainsmokers	Sick Boy...Beach House	0.617	0.856	4	-5.222	0	0.0353	0.00101	0.00645	0.0893	0.103	146.021	210627	4
4529	2017	BLACKPINK	As If It's Your Last	0.786	0.853	8	-2.687	1	0.0816	0.0688	0.0	0.0759	0.45	125.034	213264	4
4530	2011	Adele	21	0.61	0.683	2	-3.879	0	0.0253	0.00382	1.79e-06	0.125	0.466	108.003	241693	4
4531	2018	Anderson .Paak	Oxnard	0.829	0.913	1	-5.773	1	0.109	0.0263	0.0	0.211	0.801	98.026	235400	4
4532	2018	Logic	YSIV	0.703	0.807	1	-4.936	1	0.315	0.146	0.0	0.379	0.768	90.933	487960	4
4533	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.638	0.4	11	-11.212	0	0.0425	0.733	0.000133	0.334	0.495	150.133	166093	4
4534	2016	Drake	Views	0.835	0.436	0	-9.602	1	0.176	0.0235	0.0	0.635	0.234	133.942	189853	3
4535	2008	Coldplay	Viva La Vida Or Death And All His Friends	0.485	0.619	5	-7.115	0	0.0289	0.0941	3.31e-06	0.109	0.416	138.017	242373	4
4536	2018	Filmore	Slower	0.687	0.75	11	-4.537	1	0.0965	0.107	3.05e-06	0.161	0.911	98.987	172534	4
4537	2018	for KING & COUNTRY	Burn The Ships	0.68	0.536	5	-6.669	0	0.0582	0.0102	0.00105	0.113	0.417	119.958	233947	4
4538	2016	Niykee Heaton	The Bedroom Tour Playlist	0.743	0.72	11	-5.175	0	0.0865	0.248	0.0	0.096	0.431	123.994	245723	4
4539	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.561	0.474	6	-9.638	1	0.155	0.125	5.07e-06	0.0922	0.513	86.897	193750	4
4540	2018	XXXTENTACION	?	0.592	0.457	9	-6.081	0	0.0603	0.661	0.000331	0.146	0.225	146.04	110886	4
4541	2017	Billie Eilish	dont smile at me	0.511	0.363	4	-7.65	0	0.041	0.816	0.0317	0.084	0.169	144.892	200379	4
4542	2018	Khalid	Love Lies (with Normani)	0.708	0.648	6	-5.626	1	0.0449	0.0956	0.0	0.134	0.338	143.955	201707	4
4543	2012	Chief Keef	Finally Rich (Deluxe)	0.77	0.421	0	-8.255	0	0.0849	0.0281	0.0	0.111	0.214	131.935	246213	4
4544	2011	Wiz Khalifa	Rolling Papers	0.684	0.834	2	-4.524	0	0.0675	0.0646	0.0	0.271	0.538	164.02	217667	4
4545	2017	Halsey	hopeless fountain kingdom (Deluxe)	0.69	0.784	11	-4.724	1	0.056	0.01	4.08e-05	0.22	0.284	109.969	221206	4
4546	2017	Ceilidh	Suaimhneas	0.217	0.141	11	-19.913	0	0.0369	0.968	0.835	0.111	0.0732	117.029	211212	4
4547	2018	YoungBoy Never Broke Again	Until Death Call My Name Reloaded	0.881	0.581	5	-5.162	1	0.0901	0.631	0.0	0.0986	0.876	78.508	163567	4
4548	2018	THEY.	What I Know Now (feat. Wiz Khalifa)	0.615	0.698	6	-3.212	1	0.0485	0.0812	1.17e-06	0.18	0.437	80.024	180853	4
4549	2016	The 1975	I like it when you sleep, for you are so beautiful yet so unaware of it	0.643	0.945	0	-4.66	1	0.0779	0.096	7.71e-06	0.495	0.526	120.723	248880	4
4550	2018	6ix9ine	BEBE	0.635	0.902	0	-3.559	1	0.109	0.172	0.0	0.125	0.286	102.063	217822	4
4551	2017	2 Chainz	Pretty Girls Like Trap Music	0.836	0.776	4	-0.804	0	0.239	0.274	0.0	0.113	0.37	130.033	222707	4
4552	2018	Lil Baby	Drip Harder	0.665	0.585	10	-5.077	0	0.366	0.044	0.0	0.0789	0.658	158.953	203881	4
4553	2018	Quavo	QUAVO HUNCHO	0.879	0.491	11	-7.459	0	0.339	0.013	0.0	0.112	0.224	152.008	182440	4
4554	2018	Dan + Shay	Dan + Shay	0.489	0.581	11	-5.731	1	0.0281	0.0312	0.0	0.132	0.494	86.016	196747	4
4555	2018	Trippie Redd	LIFE'S A TRIP	0.767	0.538	0	-6.044	0	0.052	0.68	0.0	0.192	0.343	81.031	121680	4
4556	2012	One Direction	Take Me Home: Yearbook Edition	0.512	0.754	0	-6.031	1	0.055	0.135	0.0	0.0881	0.336	147.89	201693	4
4557	2014	ODESZA	In Return	0.749	0.745	6	-7.367	0	0.0479	0.0041	0.395	0.0748	0.347	115.048	262957	4
4558	2015	Twenty One Pilots	Blurryface	0.655	0.632	2	-4.802	1	0.0489	0.0189	0.0	0.0722	0.447	120.113	188493	4
4559	2018	Trippie Redd	Taking A Walk	0.767	0.538	0	-6.044	0	0.052	0.68	0.0	0.192	0.343	81.031	121680	4
4560	2018	Lil Duval	Smile (Living My Best Life) [feat. Snoop Dogg & Ball Greezy]	0.874	0.727	8	-7.689	1	0.0777	0.09	5.83e-06	0.0759	0.427	98.97	214160	4
4561	2017	Rex Orange County	Loving Is Easy	0.756	0.609	3	-7.927	1	0.0544	0.217	0.00474	0.096	0.537	117.023	155720	4
4562	2018	Bad Bunny	¿Cual es tu plan?	0.822	0.601	5	-5.418	0	0.297	0.415	0.0	0.0797	0.872	96.123	243700	4
4563	2016	The Lumineers	Ophelia	0.664	0.573	5	-6.519	1	0.0277	0.613	0.000363	0.0857	0.566	76.023	160097	4
4564	2007	Arctic Monkeys	Favourite Worst Nightmare (Standard Version)	0.646	0.813	6	-5.29	0	0.0288	0.00178	2.26e-05	0.144	0.821	112.115	173493	4
4565	2018	Selena Gomez	13 Reasons Why (Season 2)	0.6	0.683	6	-6.271	1	0.0493	0.0984	1.26e-06	0.11	0.494	102.036	210240	4
4566	2018	Joji	BALLADS 1	0.44	0.242	0	-12.307	1	0.0316	0.719	0.834	0.11	0.0446	124.968	199709	4
4567	2018	Lele Pons	Celoso	0.746	0.703	4	-4.179	0	0.107	0.352	0.0	0.331	0.667	166.043	179693	4
4568	2018	Scotty McCreery	Seasons Change	0.557	0.511	8	-6.788	1	0.0291	0.254	0.0	0.099	0.602	156.042	230973	4
4569	2018	Jaden Smith	GOKU	0.471	0.887	1	-2.445	1	0.274	0.195	0.0	0.116	0.268	139.999	192880	5
4570	2018	for KING & COUNTRY	Burn The Ships	0.68	0.536	5	-6.669	0	0.0582	0.0102	0.00105	0.113	0.417	119.958	233947	4
4571	2016	Ulices Chaidez Y Sus Plebes	Andamos En El Ruedo	0.661	0.474	10	-6.67	1	0.0353	0.843	3.98e-05	0.111	0.798	145.924	205420	3
4572	2010	Justin Bieber	My World 2.0	0.656	0.841	5	-5.183	0	0.232	0.0544	0.0	0.122	0.522	65.024	214240	4
4573	2012	Bruno Mars	Unorthodox Jukebox	0.726	0.698	5	-4.165	1	0.0431	0.049	0.0	0.309	0.867	143.994	233478	4
4574	2015	Old Dominion	Meat and Candy	0.615	0.632	3	-5.382	1	0.0374	0.0685	0.0	0.108	0.56	152.035	207733	4
4575	2010	The Black Keys	Brothers	0.705	0.735	11	-6.646	1	0.0931	0.028	0.0783	0.112	0.448	132.627	191800	4
