	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Song Popularity	Duration_ms	Time Signature
3069	2017	Halsey	hopeless fountain kingdom (Deluxe)	0.675	0.751	0	-3.539	1	0.0296	0.0604	0.0	0.0893	0.612	118.384	79	181279	4
3070	2017	BLACKPINK	As If It's Your Last	0.786	0.853	8	-2.687	1	0.0816	0.0688	0.0	0.0759	0.45	125.034	76	213264	4
3071	2014	Mr. Probz	Waves (Robin Schulz Radio Edit)	0.829	0.51	5	-9.334	0	0.0369	0.00821	0.0014	0.0829	0.45	119.993	74	208133	4
3072	2015	Meek Mill	Dreams Worth More Than Money	0.727	0.599	1	-6.941	1	0.327	0.317	0.0	0.219	0.386	167.909	71	197133	3
3073	2016	MAX	Hell's Kitchen Angel	0.623	0.493	5	-7.727	0	0.0338	0.0632	0.0	0.104	0.594	81.019	68	223847	4
3074	2017	Dylan Scott	Dylan Scott (Deluxe Edition)	0.652	0.719	1	-7.251	1	0.033	0.0353	0.0	0.108	0.24	94.969	68	197640	4
3075	2016	Ty Dolla $ign	Free TC (Deluxe)	0.75	0.491	11	-8.326	1	0.117	0.0898	0.0	0.109	0.711	105.008	69	187671	4
3076	2017	Cuco	Lo Que Siento	0.326	0.685	10	-5.576	1	0.179	0.503	0.0	0.427	0.409	86.882	70	312000	5
3077	2015	Snakehips	All My Friends (feat. Tinashe & Chance the Rapper)	0.689	0.521	0	-5.845	1	0.132	0.119	8.41e-05	0.108	0.178	95.055	73	229747	4
3078	2017	Ayo & Teo	Rolex	0.804	0.886	1	-2.512	1	0.04	0.0837	0.0	0.266	0.789	144.946	76	238587	4
3079	2017	Bad Bunny	Me Mata	0.841	0.53	9	-11.467	1	0.205	0.551	0.0	0.119	0.686	114.028	71	412632	4
3080	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.265	0.827	7	-4.661	1	0.104	0.0434	0.0	0.117	0.131	82.032	74	224053	4
3081	2016	DJ Khaled	Major Key	0.412	0.548	10	-6.981	1	0.243	0.0173	0.0	0.181	0.176	81.293	61	325615	4
3082	2016	Young the Giant	Home of the Strange	0.673	0.789	0	-4.288	1	0.0408	0.00975	0.0	0.752	0.841	100.043	64	197427	4
3083	2015	Jonas Blue	Fast Car	0.56	0.592	9	-6.951	1	0.0544	0.455	0.0	0.297	0.564	112.684	77	212424	4
3084	2014	Starset	Transmissions (Deluxe Version)	0.274	0.652	5	-6.196	0	0.0625	0.00768	6.42e-05	0.108	0.1	173.009	63	288036	4
3085	2017	Stanaj	From A Distance	0.744	0.634	8	-7.942	0	0.247	0.19	0.0	0.223	0.333	104.018	70	184840	4
3086	2016	The Chainsmokers	Closer	0.748	0.524	8	-5.599	1	0.0338	0.414	0.0	0.111	0.661	95.01	86	244960	4
3087	2017	Tate McRae	One Day	0.496	0.116	0	-12.147	1	0.0401	0.921	0.0	0.0883	0.362	109.826	69	202496	3
3088	2014	Various Artists	Top Five (Music From And Inspired By The Motion Picture)	0.757	0.882	1	-6.125	1	0.248	0.0763	0.0	0.251	0.684	140.047	76	219320	4
3089	2017	Kap G	Mood	0.846	0.651	7	-5.481	0	0.128	0.634	0.0	0.125	0.581	140.048	73	223921	4
3090	2013	Ed Sheeran	x (Wembley Edition)	0.614	0.379	4	-10.48	1	0.0476	0.607	0.000464	0.0986	0.201	107.989	67	258987	4
3091	2017	Lil Skies	Life of a Dark Rose	0.691	0.683	0	-7.335	1	0.0954	0.547	0.0	0.221	0.456	140.002	80	262544	4
3092	2017	Drake	More Life	0.787	0.69	7	-6.206	0	0.404	0.234	0.0	0.112	0.465	171.029	73	283551	4
3093	2017	boy pablo	Roy Pablo	0.431	0.669	2	-10.065	1	0.035	0.0252	0.0433	0.117	0.855	203.906	68	172941	4
3094	2016	Jon Pardi	California Sunrise	0.628	0.757	7	-3.561	1	0.0281	0.113	0.0	0.263	0.727	96.016	72	172253	4
3095	2015	Chris Young	I'm Comin' Over	0.616	0.893	11	-3.588	1	0.0375	0.000937	0.0	0.111	0.567	111.959	66	218947	4
3096	2016	The Weeknd	Starboy	0.542	0.721	1	-5.136	0	0.0625	0.147	0.0	0.348	0.623	149.831	70	231360	4
3097	2015	Cage The Elephant	Tell Me I'm Pretty	0.47	0.623	0	-5.655	1	0.0302	0.392	0.000453	0.0992	0.298	77.861	70	225973	4
3098	2016	Arcangel	Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)	0.815	0.514	6	-9.446	0	0.361	0.54	0.0	0.611	0.623	120.054	69	264000	4
3099	2014	J. Cole	2014 Forest Hills Drive	0.696	0.521	10	-8.465	0	0.332	0.302	0.0	0.0565	0.458	100.0	81	292987	4
3100	2017	Romeo Santos	Golden	0.759	0.639	4	-8.085	0	0.0511	0.207	0.0	0.23	0.682	128.01	74	198332	4
3101	2017	Oliver Francis	Essentials	0.631	0.67	3	-9.829	1	0.0622	0.0223	0.138	0.358	0.0611	144.983	66	185491	4
3102	2014	John Mayer	XO	0.431	0.377	2	-9.753	1	0.0288	0.749	0.0	0.211	0.353	173.67	70	213627	4
3103	2016	James TW	First Impressions	0.675	0.444	7	-6.067	1	0.028	0.248	0.0	0.0531	0.356	125.884	78	216373	4
3104	2016	Drake	Views	0.747	0.477	10	-11.062	0	0.276	0.0962	0.0	0.114	0.321	93.44	68	245227	4
3105	2017	Rex Orange County	Apricot Princess	0.399	0.468	2	-8.646	1	0.0336	0.244	0.000168	0.103	0.249	111.884	66	238480	4
3106	2017	J Balvin	Si Tu Novio Te Deja Sola	0.718	0.46	3	-9.498	0	0.0711	0.519	0.0	0.0981	0.52	121.927	71	243560	4
3107	2015	Halsey	BADLANDS	0.339	0.707	0	-5.121	0	0.0428	0.0113	0.0	0.337	0.359	173.993	67	183808	4
3108	2017	G-Eazy	Good Life (with G-Eazy & Kehlani)	0.565	0.771	1	-5.22	1	0.213	0.00464	0.0	0.0568	0.573	168.385	65	225526	4
3109	2015	$uicideBoy$	High Tide In The Snake's Nest	0.84	0.444	3	-10.58	0	0.211	0.532	0.000884	0.0623	0.376	131.999	68	145636	4
3110	2017	NAV	Wanted You (feat. Lil Uzi Vert)	0.793	0.718	9	-4.966	0	0.0547	0.168	0.0	0.241	0.649	146.885	75	228080	4
3111	2016	Karin Borg	Norrsken	0.278	0.0434	0	-22.396	0	0.0383	0.98	0.919	0.121	0.0397	133.853	70	95317	4
3112	2017	GoldLink	At What Cost	0.885	0.595	7	-5.487	1	0.286	0.656	4.42e-06	0.105	0.754	148.034	67	183760	4
3113	2014	Chief Keef	Chiraq Villian	0.849	0.755	1	-7.399	0	0.363	0.346	0.0	0.0564	0.393	144.186	67	206655	4
3114	2017	Elton John	Diamonds (Deluxe)	0.722	0.932	5	-4.761	1	0.0371	0.158	0.0	0.0914	0.802	131.473	67	266147	4
3115	2015	The Neighbourhood	Wiped Out!	0.588	0.521	10	-9.461	1	0.0329	0.0678	0.149	0.123	0.337	85.012	74	260173	4
3116	2014	Sam Hunt	Montevallo	0.514	0.951	9	-3.813	1	0.0603	0.0951	0.0	0.349	0.838	171.96	66	192160	4
3117	2015	Steve Lacy	C U Girl	0.414	0.473	11	-8.911	0	0.116	0.663	0.0523	0.128	0.409	100.0	64	129698	4
3118	2017	Jason Isbell and the 400 Unit	The Nashville Sound	0.629	0.208	5	-16.225	1	0.0324	0.824	3.7e-06	0.107	0.685	96.609	69	215564	4
3119	2017	Metro Boomin	No Complaints	0.914	0.507	2	-10.784	1	0.164	0.0855	0.0254	0.0797	0.199	123.956	68	261733	4
3120	2017	boy pablo	Roy Pablo	0.431	0.669	2	-10.065	1	0.035	0.0252	0.0433	0.117	0.855	203.906	68	172941	4
3121	2017	Brytiago	Netflixxx	0.707	0.609	6	-5.673	0	0.126	0.711	0.0	0.137	0.579	134.91	69	218909	4
3122	2014	Sam Hunt	Montevallo	0.558	0.719	11	-5.603	1	0.0419	0.101	0.0	0.212	0.483	158.031	68	243707	4
3123	2017	Quality Control	Quality Control: Control The Streets Volume 1	0.938	0.377	0	-6.253	1	0.127	0.197	3.05e-05	0.178	0.598	108.985	67	167298	4
3124	2014	Alex & Sierra	It's About Us	0.5	0.292	0	-8.554	1	0.0323	0.746	0.0	0.188	0.37	145.879	79	185200	4
3125	2015	Old Dominion	Meat and Candy	0.687	0.793	5	-3.577	1	0.0333	0.305	3.23e-06	0.1	0.673	100.991	65	206507	4
3126	2015	Brantley Gilbert	Just As I Am (Platinum Edition)	0.479	0.87	7	-5.739	1	0.0442	0.143	0.0	0.129	0.537	170.047	64	220199	4
3127	2013	Paramore	Paramore	0.61	0.893	9	-3.681	1	0.0921	0.154	4.41e-05	0.021	0.673	104.031	71	296520	4
3128	2014	Migos	No Label II	0.874	0.706	1	-5.132	1	0.207	0.182	0.0	0.334	0.895	89.968	71	216248	4
3129	2016	Martin Garrix	In the Name of Love	0.501	0.519	4	-5.88	0	0.0409	0.109	0.0	0.454	0.168	133.99	82	195707	4
3130	2017	Aminé	Good For You	0.941	0.335	5	-10.179	0	0.505	0.17	0.0	0.262	0.707	120.041	77	209640	4
3131	2014	Cyndi Lauper	She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition)	0.724	0.436	0	-9.321	1	0.0282	0.576	1.19e-06	0.0908	0.324	130.439	72	243067	4
3132	2016	Cole Swindell	You Should Be Here	0.555	0.896	0	-3.295	1	0.0388	0.00434	0.0	0.145	0.578	114.995	65	177067	4
3133	2017	NF	Perception	0.725	0.659	9	-4.537	1	0.246	0.139	0.0	0.106	0.56	160.062	67	181867	4
3134	2017	NF	Perception	0.64	0.843	5	-6.581	0	0.114	0.0915	7.01e-06	0.272	0.0739	95.959	68	217107	4
3135	2015	Rae Sremmurd	SremmLife	0.718	0.692	5	-5.06	0	0.148	0.275	0.0	0.118	0.721	142.992	71	206307	4
3136	2017	Hailee Steinfeld	Most Girls	0.76	0.588	9	-7.082	1	0.0775	0.0485	0.0	0.0847	0.384	102.974	78	204400	4
3137	2016	Kanye West	The Life Of Pablo	0.756	0.766	9	-5.793	0	0.088	0.1	0.0	0.313	0.288	105.986	68	193748	4
3138	2017	Kip Moore	SLOWHEART	0.555	0.746	2	-5.522	1	0.033	0.00825	0.0	0.0796	0.712	75.01	65	154707	4
3139	2014	Wild Party	Phantom Pop	0.54	0.825	2	-4.935	1	0.0563	0.00092	0.0	0.0488	0.608	148.059	64	162453	4
3140	2017	Lil Skies	Life of a Dark Rose	0.654	0.763	5	-5.486	0	0.0638	0.111	1.85e-05	0.066	0.457	160.929	64	180539	4
3141	2017	WALK THE MOON	One Foot	0.581	0.826	0	-4.87	1	0.0357	0.00773	1.56e-06	0.792	0.492	100.018	66	261372	4
3142	2017	MadeinTYO	Skateboard P (feat. Big Sean)	0.831	0.47	1	-7.48	0	0.425	0.0371	0.0	0.144	0.339	75.474	72	242307	4
3143	2017	Elevation Worship	There Is a Cloud	0.347	0.508	10	-7.555	1	0.0297	0.0119	0.0	0.595	0.159	171.827	68	398333	4
3144	2017	Jory Boy	No Te Hagas	0.748	0.69	0	-3.812	0	0.0477	0.0353	0.0	0.315	0.433	131.972	69	233251	4
3145	2017	Lil Skies	Life of a Dark Rose	0.691	0.683	0	-7.335	1	0.0954	0.547	0.0	0.221	0.456	140.002	80	262544	4
3146	2017	Fabricantes De Lluvia	Relaxing Rain Sounds	0.0551	0.0644	1	-30.22	1	0.0662	0.201	0.903	0.412	0.0216	65.613	66	216475	4
3147	2016	Post Malone	Stoney (Deluxe)	0.602	0.635	4	-6.526	0	0.052	0.271	3.2e-05	0.0829	0.225	123.05	75	237147	4
3148	2017	Various Artists	Rain Sounds	0.196	0.501	10	-22.68	1	0.0956	0.135	0.995	0.727	0.0169	83.557	69	158655	4
3149	2016	Banda Sinaloense MS de Sergio Lizárraga	Que Bendición	0.756	0.526	8	-5.379	1	0.0408	0.581	1.08e-05	0.0875	0.94	144.942	72	176800	3
3150	2017	BROCKHAMPTON	SATURATION III	0.604	0.933	1	-3.034	1	0.214	0.0137	0.0	0.37	0.28	110.029	66	193155	4
3151	2017	Jason Derulo	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	0.696	0.817	1	-3.862	1	0.109	0.075	0.0	0.187	0.782	98.064	80	216409	4
3152	2017	Lauren Alaina	Road Less Traveled	0.439	0.752	8	-4.143	1	0.0375	0.116	0.0	0.133	0.456	166.051	64	199907	4
3153	2017	Big Boi	BOOMIVERSE	0.849	0.823	4	-4.563	1	0.0441	0.0567	0.0	0.0855	0.846	135.929	68	241898	4
3154	2016	Kevin Gates	Islah (Deluxe)	0.716	0.485	8	-8.241	1	0.237	0.0401	0.0	0.277	0.556	148.141	64	247600	4
3155	2013	Big Sean	Hall Of Fame (Deluxe)	0.739	0.553	1	-6.013	1	0.174	0.217	0.0	0.452	0.062	97.219	64	235187	4
3156	2013	Twenty One Pilots	Vessel	0.608	0.776	11	-3.635	1	0.0511	0.241	0.0	0.0713	0.814	89.996	69	263733	4
3157	2016	eery	Her	0.662	0.393	11	-11.556	0	0.133	0.813	0.08	0.231	0.505	82.018	68	123220	4
3158	2017	Brett Eldredge	Brett Eldredge	0.488	0.637	10	-7.63	1	0.0401	0.265	0.0	0.106	0.23	88.865	69	208720	4
3159	2017	Kip Moore	SLOWHEART	0.555	0.746	2	-5.522	1	0.033	0.00825	0.0	0.0796	0.712	75.01	65	154707	4
3160	2016	David Nail	Fighter	0.54	0.776	4	-4.155	1	0.043	0.243	0.0	0.378	0.784	164.046	65	189733	4
3161	2016	The Weeknd	Starboy	0.773	0.819	0	-5.946	0	0.118	0.426	0.0	0.0679	0.585	92.99	80	269187	4
3162	2016	Cody Johnson	Gotta Be Me	0.559	0.665	7	-6.233	1	0.027	0.403	0.0	0.14	0.397	75.023	63	220893	4
3163	2014	Nico & Vinz	Black Star Elephant	0.725	0.68	8	-5.465	1	0.0306	0.162	2.13e-06	0.158	0.76	119.939	72	247520	4
3164	2017	Macklemore	GEMINI	0.712	0.51	8	-8.162	1	0.0633	0.446	2.46e-05	0.112	0.268	122.964	76	240507	4
3165	2017	BROCKHAMPTON	SATURATION III	0.604	0.933	1	-3.034	1	0.214	0.0137	0.0	0.37	0.28	110.029	66	193155	4
3166	2016	The Weeknd	Starboy	0.586	0.525	1	-7.163	0	0.0615	0.111	0.0	0.134	0.508	133.629	67	260253	4
3167	2017	Arcangel	Me Acostumbre (feat. Bad Bunny)	0.808	0.586	10	-7.242	0	0.169	0.641	0.0	0.14	0.568	124.041	70	263288	4
3168	2016	BLACKPINK	SQUARE ONE	0.822	0.712	11	-4.877	1	0.15	0.00682	0.0	0.0955	0.647	102.874	73	211696	4
3169	2017	Wisin	Victory	0.797	0.804	1	-4.817	1	0.0711	0.0464	1.54e-05	0.317	0.451	91.973	69	386333	4
3170	2016	Macklemore & Ryan Lewis	This Unruly Mess I've Made	0.828	0.609	1	-4.402	1	0.0694	0.0916	1.21e-06	0.291	0.707	109.725	69	292593	4
3171	2017	Meek Mill	That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]	0.723	0.732	11	-5.514	1	0.0864	0.11	0.0	0.484	0.503	104.991	73	199747	4
3172	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.68	0.413	8	-9.41	1	0.492	0.177	0.0	0.205	0.384	158.58	66	321697	4
3173	2017	XXXTENTACION	What in XXXTarnation	0.853	0.591	7	-5.583	1	0.179	0.174	0.0	0.0993	0.433	119.088	68	164598	4
3174	2017	OneRepublic	Rich Love	0.401	0.872	1	-3.641	0	0.314	0.167	0.0	0.362	0.472	104.592	74	201257	4
3175	2015	Alfredo Olivas	Privilegio	0.723	0.475	5	-6.363	1	0.0358	0.743	0.0	0.342	0.802	110.219	70	215640	3
3176	2017	Pinkfong	Pinkfong Animal Songs	0.825	0.84	7	-3.651	1	0.227	0.245	0.0	0.341	0.52	115.062	77	96333	4
3177	2017	Kendrick Lamar	DAMN.	0.908	0.621	1	-6.638	0	0.102	0.000282	5.39e-05	0.0958	0.421	150.011	85	177000	4
3178	2015	Pentatonix	That's Christmas To Me (Deluxe Edition)	0.817	0.414	2	-12.478	1	0.0533	0.133	3.94e-05	0.0678	0.479	125.998	64	167253	4
3179	2017	Ayo & Teo	Rolex	0.804	0.886	1	-2.512	1	0.04	0.0837	0.0	0.266	0.789	144.946	76	238587	4
3180	2017	NAV	NAV	0.705	0.492	8	-6.762	0	0.0905	0.0314	0.0	0.106	0.36	77.114	70	199520	4
3181	2016	Ab-Soul	Do What Thou Wilt.	0.744	0.637	1	-7.297	0	0.301	0.249	0.0	0.0965	0.697	139.882	66	329208	4
3182	2015	Brothers Osborne	Stay A Little Longer	0.555	0.89	6	-5.533	1	0.0309	0.0414	0.131	0.147	0.513	96.987	63	335267	4
3183	2016	The Weeknd	Starboy	0.665	0.771	0	-5.779	1	0.0533	0.0155	9.6e-06	0.46	0.764	109.945	71	265600	4
3184	2016	Post Malone	Stoney (Deluxe)	0.67	0.572	4	-7.312	0	0.0415	0.647	4.72e-06	0.104	0.259	132.98	67	268933	4
3185	2017	A$AP Ferg	Still Striving	0.797	0.844	11	-5.482	1	0.275	0.0651	0.0	0.087	0.52	170.142	81	173600	4
3186	2017	Danny Ocean	Dembow	0.802	0.744	6	-5.968	1	0.078	0.0807	0.0	0.0917	0.45	99.983	78	215083	4
3187	2014	French Montana	Coke Boys (Deluxe Collectors Edition)	0.623	0.606	9	-7.357	1	0.287	0.26	0.0	0.156	0.243	121.986	66	359837	4
3188	2017	Dua Lipa	Dua Lipa (Deluxe)	0.762	0.7	9	-6.021	0	0.0694	0.00261	1.56e-05	0.153	0.608	116.073	86	209320	4
3189	2017	Timmies	Passion & Confusion	0.671	0.277	6	-11.185	0	0.0549	0.8	0.000325	0.0657	0.173	124.008	72	123891	4
3190	2017	Sam Hunt	Body Like A Back Road	0.731	0.469	5	-7.226	1	0.0326	0.463	1.04e-06	0.103	0.631	98.963	79	165387	4
3191	2016	Olivia O'Brien	hate u love u	0.401	0.398	6	-8.993	0	0.183	0.71	0.0	0.0962	0.265	180.293	76	175467	4
3192	2015	Tame Impala	Currents	0.64	0.74	4	-4.083	1	0.0284	0.0115	0.00678	0.167	0.785	116.879	80	216320	4
3193	2017	Various Artists	Sleep (Rain Sounds Compilation)	0.138	0.972	10	-18.939	1	0.0704	0.139	0.996	0.376	1e-05	84.963	67	177976	4
3194	2016	Dan + Shay	Obsessed	0.281	0.58	9	-5.967	1	0.0323	0.333	0.0	0.122	0.282	151.568	64	253933	3
3195	2015	Elle King	Love Stuff	0.612	0.921	7	-2.879	1	0.0848	0.0183	0.0	0.0576	0.453	139.986	73	202173	4
3196	2017	Luke Combs	This One's for You	0.544	0.781	6	-6.16	0	0.0311	0.00585	0.0	0.191	0.527	144.075	76	221800	4
3197	2014	Sam Hunt	Montevallo	0.558	0.719	11	-5.603	1	0.0419	0.101	0.0	0.212	0.483	158.031	68	243707	4
3198	2016	August Wilhelmsson	Departure	0.156	0.138	0	-19.958	1	0.0362	0.984	0.953	0.0983	0.0386	68.062	68	151512	3
3199	2017	Various Artists	White Noise	0.167	0.263	8	-44.281	0	0.0649	0.996	0.937	0.101	1e-05	140.616	65	200694	3
3200	2016	Jon Pardi	California Sunrise	0.685	0.783	11	-4.152	1	0.0276	0.116	0.0	0.194	0.525	90.008	70	201893	4
3201	2015	Drake	If You're Reading This It's Too Late	0.835	0.756	7	-3.789	1	0.382	0.23	0.0	0.0801	0.87	173.0	66	177733	4
3202	2016	Chance the Rapper	Coloring Book	0.705	0.453	3	-8.174	1	0.196	0.257	0.0	0.143	0.283	124.942	67	226494	4
3203	2016	Bruno Mars	24K Magic	0.818	0.803	1	-4.282	1	0.0797	0.034	0.0	0.153	0.632	106.97	79	225983	4
3204	2017	Billie Eilish	dont smile at me	0.483	0.412	7	-8.461	1	0.0402	0.737	0.0	0.116	0.247	170.163	86	203569	3
3205	2017	Various Artists	Coco (Original Motion Picture Soundtrack)	0.589	0.501	2	-7.502	1	0.138	0.609	1.46e-05	0.321	0.587	126.848	68	112205	4
3206	2014	Speaker Knockerz	Married to the Money II #Mttm2	0.802	0.582	1	-7.296	0	0.235	0.126	0.0	0.161	0.338	150.002	65	186613	4
3207	2015	Los Plebes del Rancho de Ariel Camacho	DEL Negociante	0.695	0.719	7	-3.277	0	0.0287	0.16	0.0	0.0998	0.756	104.847	69	208373	3
3208	2017	Sam Smith	The Thrill Of It All (Special Edition)	0.526	0.406	0	-10.323	1	0.103	0.737	0.000409	0.114	0.174	119.388	64	247555	4
3209	2017	Kodak Black	Project Baby 2: All Grown Up (Deluxe)	0.736	0.604	1	-7.357	0	0.222	0.0652	6.43e-05	0.124	0.574	155.007	78	264532	4
3210	2017	NAV	Perfect Timing	0.826	0.422	3	-8.217	0	0.11	0.482	0.0	0.108	0.218	119.994	71	228107	4
3211	2017	Kodak Black	Project Baby 2	0.804	0.66	10	-4.86	0	0.0726	0.0319	0.0	0.103	0.257	94.053	75	169345	4
3212	2016	DJ Esco	Too Much Sauce	0.96	0.547	6	-6.992	0	0.0786	0.0496	0.0	0.216	0.186	121.01	69	223093	4
3213	2015	Shawn Mendes	Handwritten	0.667	0.614	10	-4.995	1	0.0314	0.0663	0.0	0.111	0.161	113.979	64	214533	4
3214	2017	Wale	SHINE	0.728	0.811	7	-4.278	1	0.0564	0.0453	2.07e-06	0.362	0.705	114.995	70	228707	4
3215	2017	Billie Eilish	Bored	0.606	0.328	7	-12.906	1	0.0512	0.913	0.00131	0.0789	0.105	119.932	77	180933	4
3216	2017	Lee Brice	Lee Brice	0.655	0.56	9	-6.857	1	0.0486	0.749	0.0	0.115	0.599	140.975	75	198440	4
3217	2016	Ski Mask The Slump God	Life Is Short	0.743	0.411	2	-7.343	1	0.376	0.254	0.0	0.292	0.339	119.693	65	140657	4
3218	2015	Jeremih	Late Nights: The Album	0.851	0.525	2	-5.221	0	0.0874	0.421	0.0	0.111	0.405	97.988	71	266840	4
3219	2017	Halsey	hopeless fountain kingdom (Deluxe)	0.67	0.585	6	-4.861	0	0.0354	0.107	1.11e-06	0.131	0.447	110.03	76	214802	4
3220	2017	Tay-K	#SantanaWorld (+)	0.75	0.548	9	-6.288	1	0.358	0.00619	0.0	0.156	0.377	160.084	64	211875	4
3221	2017	Khalid	American Teen	0.441	0.219	8	-14.586	1	0.0419	0.935	0.0	0.115	0.244	94.021	77	199120	4
3222	2017	Maren Morris	HERO (Deluxe Edition)	0.638	0.634	6	-6.474	1	0.0468	0.214	0.0	0.0866	0.473	92.097	67	196422	4
3223	2014	OneRepublic	Native	0.599	0.854	9	-5.429	1	0.0436	0.0746	0.0	0.278	0.311	119.986	64	234547	4
3224	2014	Sam Hunt	Montevallo	0.614	0.472	7	-6.626	1	0.0297	0.158	0.0	0.111	0.168	146.005	70	225693	4
3225	2016	The Weeknd	Starboy	0.773	0.819	0	-5.946	0	0.118	0.426	0.0	0.0679	0.585	92.99	80	269187	4
3226	2016	Jon Bellion	The Human Condition	0.614	0.798	4	-3.16	0	0.142	0.106	5.83e-06	0.0966	0.593	98.127	66	208125	4
3227	2014	Eric Church	The Outsiders	0.691	0.336	0	-10.843	1	0.0392	0.35	0.000684	0.119	0.613	135.954	62	198907	4
3228	2015	Brett Eldredge	Illinois	0.443	0.831	11	-5.606	1	0.0616	0.414	0.0	0.204	0.588	182.064	65	173960	4
3229	2017	Luke Combs	This One's for You	0.544	0.781	6	-6.16	0	0.0311	0.00585	0.0	0.191	0.527	144.075	76	221800	4
3230	2014	J. Cole	2014 Forest Hills Drive	0.889	0.393	4	-10.821	0	0.267	0.331	8.67e-06	0.283	0.304	128.065	75	301133	4
3231	2017	Hippo Campus	Landmark	0.623	0.763	9	-4.412	1	0.0719	0.199	6.52e-06	0.126	0.199	108.871	62	226610	4
3232	2013	A$AP Rocky	LONG.LIVE.A$AP (Deluxe Version)	0.869	0.687	1	-6.816	1	0.263	0.0208	1e-06	0.114	0.668	96.006	75	233787	4
3233	2017	Tyler, The Creator	Flower Boy	0.558	0.559	6	-9.222	1	0.0959	0.371	7.49e-06	0.109	0.62	78.558	78	180387	4
3234	2017	Ed Sheeran	÷ (Deluxe)	0.522	0.385	0	-7.355	1	0.0288	0.536	0.0	0.135	0.236	89.792	85	207520	4
3235	2013	Drake	Nothing Was The Same (Deluxe)	0.776	0.413	6	-7.438	0	0.0952	0.00415	2.68e-05	0.0724	0.287	100.003	71	227880	4
3236	2017	Noah Cyrus	Again	0.664	0.738	9	-4.095	0	0.0338	0.188	5.75e-05	0.135	0.203	119.973	77	193962	4
3237	2017	Dua Lipa	Dua Lipa (Deluxe)	0.836	0.544	7	-5.975	1	0.0943	0.0403	0.0	0.0824	0.51	97.028	86	217947	4
3238	2016	Post Malone	Stoney (Deluxe)	0.62	0.69	7	-6.508	1	0.0493	0.0931	0.0	0.131	0.331	133.935	76	234213	4
3239	2014	Romeo Santos	Fórmula, Vol. 2 (Deluxe Edition)	0.757	0.632	2	-6.83	1	0.0549	0.499	0.0	0.0723	0.742	122.936	74	235133	4
3240	2016	Billie Eilish	Ocean Eyes	0.475	0.37	4	-7.725	0	0.0361	0.819	0.0577	0.0841	0.157	144.828	73	200560	4
3241	2017	Carlos Vives	VIVES	0.745	0.944	0	-3.959	1	0.134	0.21	1.48e-06	0.333	0.951	179.991	74	229510	4
3242	2017	Bryce Vine	Drew Barrymore	0.763	0.572	11	-7.312	0	0.0595	0.493	0.00118	0.106	0.25	151.93	82	190472	4
3243	2015	Wiz Khalifa	See You Again (feat. Charlie Puth)	0.689	0.481	10	-7.503	1	0.0815	0.369	1.03e-06	0.0649	0.283	80.025	79	229526	4
3244	2017	Bethel Music	Starlight (Live)	0.438	0.529	9	-9.224	1	0.0324	0.0113	0.0	0.109	0.395	136.147	68	299366	4
3245	2017	mansionz	Mansionz	0.834	0.551	5	-4.217	1	0.43	0.353	0.0	0.103	0.5	76.938	67	148494	4
3246	2017	Billie Eilish	&burn (with Vince Staples)	0.784	0.379	9	-9.33	0	0.256	0.219	0.00113	0.0984	0.347	82.518	74	179016	4
3247	2017	Selena Gomez	Fetish (feat. Gucci Mane)	0.707	0.611	2	-4.474	1	0.0639	0.0198	3.59e-06	0.0651	0.285	123.006	74	186113	4
3248	2015	Mumford & Sons	Wilder Mind	0.362	0.668	2	-5.975	1	0.0431	0.035	0.0212	0.219	0.344	113.996	64	220867	4
3249	2017	Logic	Everybody	0.885	0.94	1	-5.908	1	0.0909	0.158	0.0	0.0675	0.77	110.005	72	162347	4
3250	2017	Billie Eilish	dont smile at me	0.427	0.123	9	-15.228	0	0.0497	0.868	3.12e-05	0.0732	0.0394	129.565	79	229426	5
3251	2017	Los Tucanes De Tijuana	Para Tucancillos y Tucancillas	0.844	0.717	7	-4.947	1	0.0392	0.00966	0.0	0.344	0.965	145.065	67	199080	4
3252	2016	Bryson Tiller	Let Me Explain	0.809	0.504	2	-3.201	1	0.15	0.00156	0.0	0.0856	0.525	120.065	65	223969	4
3253	2015	Fall Out Boy	American Beauty/American Psycho	0.613	0.874	2	-3.594	1	0.0697	0.00139	1.82e-06	0.656	0.543	108.038	73	189387	4
3254	2017	BTS	You Never Walk Alone	0.539	0.846	8	-3.192	1	0.0354	0.0063	1.68e-06	0.13	0.46	106.992	74	274097	4
3255	2017	Clean Bandit	I Miss You (feat. Julia Michaels)	0.638	0.658	3	-6.318	1	0.0456	0.245	3.77e-06	0.0919	0.33	105.076	62	205748	4
3256	2017	Tay-K	#SantanaWorld (+)	0.777	0.707	9	-4.85	0	0.286	0.28	0.0	0.0749	0.614	159.662	65	112000	4
3257	2017	Alan Walker	The Spectre	0.654	0.711	1	-7.438	0	0.0383	0.0214	0.00191	0.0903	0.198	127.957	75	193788	4
